STATE,PROVINCE,CITY,BARANGAY,ZIP CODE
Luzon,Pangasinan,Rosales,San Luis,2441
Luzon,Pangasinan,Rosales,San Pedro East,2441
Luzon,Pangasinan,Rosales,San Pedro West,2441
Luzon,Pangasinan,Rosales,San Vicente,2441
Luzon,Pangasinan,Rosales,Station District,2441
Luzon,Pangasinan,Rosales,Tomana East,2441
Luzon,Pangasinan,Rosales,Tomana West,2441
Luzon,Pangasinan,Rosales,Zone I,2441
Luzon,Pangasinan,Rosales,Zone II,2441
Luzon,Pangasinan,Rosales,Zone III,2441
Luzon,Pangasinan,Rosales,Zone IV,2441
Luzon,Pangasinan,Rosales,Zone V,2441
Luzon,Pangasinan,San Carlos City,Abanon,2420
Luzon,Pangasinan,San Carlos City,Agdao,2420
Luzon,Pangasinan,San Carlos City,Anando,2420
Luzon,Pangasinan,San Carlos City,Ano,2420
Luzon,Pangasinan,San Carlos City,Antipangol,2420
Luzon,Pangasinan,San Carlos City,Aponit,2420
Luzon,Pangasinan,San Carlos City,Bacnar,2420
Luzon,Pangasinan,San Carlos City,Balaya,2420
Luzon,Pangasinan,San Carlos City,Balayong,2420
Luzon,Pangasinan,San Carlos City,Baldog,2420
Luzon,Pangasinan,San Carlos City,Balite Sur,2420
Luzon,Pangasinan,San Carlos City,Balococ,2420
Luzon,Pangasinan,San Carlos City,Bani,2420
Luzon,Pangasinan,San Carlos City,Bega,2420
Luzon,Pangasinan,San Carlos City,Bocboc,2420
Luzon,Pangasinan,San Carlos City,Bogaoan,2420
Luzon,Pangasinan,San Carlos City,Bolingit,2420
Luzon,Pangasinan,San Carlos City,Bolosan,2420
Luzon,Pangasinan,San Carlos City,Bonifacio,2420
Luzon,Pangasinan,San Carlos City,Buenglat,2420
Luzon,Pangasinan,San Carlos City,Bugallon-Posadas Street,2420
Luzon,Pangasinan,San Carlos City,Burgos Padlan,2420
Luzon,Pangasinan,San Carlos City,Cacaritan,2420
Luzon,Pangasinan,San Carlos City,Caingal,2420
Luzon,Pangasinan,San Carlos City,Calobaoan,2420
Luzon,Pangasinan,San Carlos City,Calomboyan,2420
Luzon,Pangasinan,San Carlos City,Caoayan-Kiling,2420
Luzon,Pangasinan,San Carlos City,Capataan,2420
Luzon,Pangasinan,San Carlos City,Cobol,2420
Luzon,Pangasinan,San Carlos City,Coliling,2420
Luzon,Pangasinan,San Carlos City,Cruz,2420
Luzon,Pangasinan,San Carlos City,Doyong,2420
Luzon,Pangasinan,San Carlos City,Gamata,2420
Luzon,Pangasinan,San Carlos City,Guelew,2420
Luzon,Pangasinan,San Carlos City,Ilang,2420
Luzon,Pangasinan,San Carlos City,Inerangan,2420
Luzon,Pangasinan,San Carlos City,Isla,2420
Luzon,Pangasinan,San Carlos City,Libas,2420
Luzon,Pangasinan,San Carlos City,Lilimasan,2420
Luzon,Pangasinan,San Carlos City,Longos,2420
Luzon,Pangasinan,San Carlos City,Lucban,2420
Luzon,Pangasinan,San Carlos City,M. Soriano,2420
Luzon,Pangasinan,San Carlos City,Mabalbalino,2420
Luzon,Pangasinan,San Carlos City,Mabini,2420
Luzon,Pangasinan,San Carlos City,Magtaking,2420
Luzon,Pangasinan,San Carlos City,Malacañang,2420
Luzon,Pangasinan,San Carlos City,Maliwara,2420
Luzon,Pangasinan,San Carlos City,Mamarlao,2420
Luzon,Pangasinan,San Carlos City,Manzon,2420
Luzon,Pangasinan,San Carlos City,Matagdem,2420
Luzon,Pangasinan,San Carlos City,Mestizo Norte,2420
Luzon,Pangasinan,San Carlos City,Naguilayan,2420
Luzon,Pangasinan,San Carlos City,Nilentap,2420
Luzon,Pangasinan,San Carlos City,Padilla-Gomez,2420
Luzon,Pangasinan,San Carlos City,Pagal,2420
Luzon,Pangasinan,San Carlos City,Paitan-Panoypoy,2420
Luzon,Pangasinan,San Carlos City,Palaming,2420
Luzon,Pangasinan,San Carlos City,Palaris,2420
Luzon,Pangasinan,San Carlos City,Palospos,2420
Luzon,Pangasinan,San Carlos City,Pangalangan,2420
Luzon,Pangasinan,San Carlos City,Pangoloan,2420
Luzon,Pangasinan,San Carlos City,Pangpang,2420
Luzon,Pangasinan,San Carlos City,Parayao,2420
Luzon,Pangasinan,San Carlos City,Payapa,2420
Luzon,Pangasinan,San Carlos City,Payar,2420
Luzon,Pangasinan,San Carlos City,Perez Boulevard,2420
Luzon,Pangasinan,San Carlos City,PNR Station Site,2420
Luzon,Pangasinan,San Carlos City,Polo,2420
Luzon,Pangasinan,San Carlos City,Quezon Boulevard,2420
Luzon,Pangasinan,San Carlos City,Quintong,2420
Luzon,Pangasinan,San Carlos City,Rizal,2420
Luzon,Pangasinan,San Carlos City,Roxas Boulevard,2420
Luzon,Pangasinan,San Carlos City,Salinap,2420
Luzon,Pangasinan,San Carlos City,San Juan,2420
Luzon,Pangasinan,San Carlos City,San Pedro-Taloy,2420
Luzon,Pangasinan,San Carlos City,Sapinit,2420
Luzon,Pangasinan,San Carlos City,Supo,2420
Luzon,Pangasinan,San Carlos City,Talang,2420
Luzon,Pangasinan,San Carlos City,Tamayo,2420
Luzon,Pangasinan,San Carlos City,Tandang Sora,2420
Luzon,Pangasinan,San Carlos City,Tandoc,2420
Luzon,Pangasinan,San Carlos City,Tarece,2420
Luzon,Pangasinan,San Carlos City,Tarectec,2420
Luzon,Pangasinan,San Carlos City,Tayambani,2420
Luzon,Pangasinan,San Carlos City,Tebag,2420
Luzon,Pangasinan,San Carlos City,Turac,2420
Luzon,Pangasinan,San Fabian,Angio,2433
Luzon,Pangasinan,San Fabian,Anonang,2433
Luzon,Pangasinan,San Fabian,Aramal,2433
Luzon,Pangasinan,San Fabian,Bolasi,2433
Luzon,Pangasinan,San Fabian,Cabaruan,2433
Luzon,Pangasinan,San Fabian,Cayanga,2433
Luzon,Pangasinan,San Fabian,Lekep-Butao,2433
Luzon,Pangasinan,San Fabian,Longos,2433
Luzon,Pangasinan,San Fabian,Longos Proper,2433
Luzon,Pangasinan,San Fabian,Longos-Amangonan-Parac-Parac Fabrica,2433
Luzon,Pangasinan,San Fabian,Mabilao,2433
Luzon,Pangasinan,San Fabian,Nibaliw Central,2433
Luzon,Pangasinan,San Fabian,Nibaliw East,2433
Luzon,Pangasinan,San Fabian,Nibaliw Magliba,2433
Luzon,Pangasinan,San Fabian,Nibaliw Narvarte,2433
Luzon,Pangasinan,San Fabian,Nibaliw Vidal,2433
Luzon,Pangasinan,San Fabian,Poblacion,2433
Luzon,Pangasinan,San Fabian,Sagud-Bahley,2433
Luzon,Pangasinan,San Fabian,Sobol,2433
Luzon,Pangasinan,San Fabian,Tempra-Guilig,2433
Luzon,Pangasinan,San Fabian,Tocok,2433
Luzon,Pangasinan,San Jacinto,Bagong Pag-asa,2431
Luzon,Pangasinan,San Jacinto,Bolo,2431
Luzon,Pangasinan,San Jacinto,Capaoay,2431
Luzon,Pangasinan,San Jacinto,Casibong,2431
Luzon,Pangasinan,San Jacinto,Guibel,2431
Luzon,Pangasinan,San Jacinto,Imelda,2431
Luzon,Pangasinan,San Jacinto,Labney,2431
Luzon,Pangasinan,San Jacinto,Lobong,2431
Luzon,Pangasinan,San Jacinto,Macayug,2431
Luzon,Pangasinan,San Jacinto,Magsaysay,2431
Luzon,Pangasinan,San Jacinto,San Guillermo,2431
Luzon,Pangasinan,San Jacinto,San Jose,2431
Luzon,Pangasinan,San Jacinto,San Juan,2431
Luzon,Pangasinan,San Jacinto,San Roque,2431
Luzon,Pangasinan,San Jacinto,San Vicente,2431
Luzon,Pangasinan,San Jacinto,Santa Cruz,2431
Luzon,Pangasinan,San Jacinto,Santa Maria,2431
Luzon,Pangasinan,San Jacinto,Santo Tomas,2431
Luzon,Pangasinan,San Manuel,Cabacaraan,2438
Luzon,Pangasinan,San Manuel,Cabaritan,2438
Luzon,Pangasinan,San Manuel,Flores,2438
Luzon,Pangasinan,San Manuel,Guiset Norte,2438
Luzon,Pangasinan,San Manuel,Guiset Sur,2438
Luzon,Pangasinan,San Manuel,Lapalo,2438
Luzon,Pangasinan,San Manuel,Nagsaag,2438
Luzon,Pangasinan,San Manuel,Narra,2438
Luzon,Pangasinan,San Manuel,San Antonio-Arzadon,2438
Luzon,Pangasinan,San Manuel,San Bonifacio,2438
Luzon,Pangasinan,San Manuel,San Juan,2438
Luzon,Pangasinan,San Manuel,San Roque,2438
Luzon,Pangasinan,San Manuel,San Vicente,2438
Luzon,Pangasinan,San Manuel,Santo Domingo,2438
Luzon,Pangasinan,San Nicolas,Bensican,2447
Luzon,Pangasinan,San Nicolas,Cabitnongan,2447
Luzon,Pangasinan,San Nicolas,Caboloan,2447
Luzon,Pangasinan,San Nicolas,Cacabugaoan,2447
Luzon,Pangasinan,San Nicolas,Calanutian,2447
Luzon,Pangasinan,San Nicolas,Calaocan,2447
Luzon,Pangasinan,San Nicolas,Camanggaan,2447
Luzon,Pangasinan,San Nicolas,Camindoroan,2447
Luzon,Pangasinan,San Nicolas,Casaratan,2447
Luzon,Pangasinan,San Nicolas,Dalumpinas,2447
Luzon,Pangasinan,San Nicolas,Fianza,2447
Luzon,Pangasinan,San Nicolas,Lungao,2447
Luzon,Pangasinan,San Nicolas,Malico,2447
Luzon,Pangasinan,San Nicolas,Malilion,2447
Luzon,Pangasinan,San Nicolas,Nagkaysa,2447
Luzon,Pangasinan,San Nicolas,Nining,2447
Luzon,Pangasinan,San Nicolas,Poblacion East,2447
Luzon,Pangasinan,San Nicolas,Poblacion West,2447
Luzon,Pangasinan,San Nicolas,Salingcob,2447
Luzon,Pangasinan,San Nicolas,Salpad,2447
Luzon,Pangasinan,San Nicolas,San Felipe East,2447
Luzon,Pangasinan,San Nicolas,San Felipe West,2447
Luzon,Pangasinan,San Nicolas,San Isidro,2447
Luzon,Pangasinan,San Nicolas,San Jose,2447
Luzon,Pangasinan,San Nicolas,San Rafael Centro,2447
Luzon,Pangasinan,San Nicolas,San Rafael East,2447
Luzon,Pangasinan,San Nicolas,San Rafael West,2447
Luzon,Pangasinan,San Nicolas,San Roque,2447
Luzon,Pangasinan,San Nicolas,Santa Maria East,2447
Luzon,Pangasinan,San Nicolas,Santa Maria West,2447
Luzon,Pangasinan,San Nicolas,Santo Tomas,2447
Luzon,Pangasinan,San Nicolas,Siblot,2447
Luzon,Pangasinan,San Nicolas,Sobol,2447
Luzon,Pangasinan,San Quintin,Alac,2444
Luzon,Pangasinan,San Quintin,Bantog,2444
Luzon,Pangasinan,San Quintin,Bolintaguen,2444
Luzon,Pangasinan,San Quintin,Cabalaoangan,2444
Luzon,Pangasinan,San Quintin,Cabangaran,2444
Luzon,Pangasinan,San Quintin,Calomboyan,2444
Luzon,Pangasinan,San Quintin,Carayacan,2444
Luzon,Pangasinan,San Quintin,Casantamarian,2444
Luzon,Pangasinan,San Quintin,Gonzalo,2444
Luzon,Pangasinan,San Quintin,Lagasit,2444
Luzon,Pangasinan,San Quintin,Lumayao,2444
Luzon,Pangasinan,San Quintin,Mabini,2444
Luzon,Pangasinan,San Quintin,Nangapugan,2444
Luzon,Pangasinan,San Quintin,Poblacion Zone I,2444
Luzon,Pangasinan,San Quintin,Poblacion Zone II,2444
Luzon,Pangasinan,San Quintin,Poblacion Zone III,2444
Luzon,Pangasinan,San Quintin,San Pedro,2444
Luzon,Pangasinan,San Quintin,Ungib,2444
Luzon,Pangasinan,Santa Barbara,Alibago,2419
Luzon,Pangasinan,Santa Barbara,Balingueo,2419
Luzon,Pangasinan,Santa Barbara,Banaoang,2419
Luzon,Pangasinan,Santa Barbara,Banzal,2419
Luzon,Pangasinan,Santa Barbara,Botao,2419
Luzon,Pangasinan,Santa Barbara,Cablong,2419
Luzon,Pangasinan,Santa Barbara,Carusocan,2419
Luzon,Pangasinan,Santa Barbara,Dalongue,2419
Luzon,Pangasinan,Santa Barbara,Erfe,2419
Luzon,Pangasinan,Santa Barbara,Gueguesangen,2419
Luzon,Pangasinan,Santa Barbara,Leet,2419
Luzon,Pangasinan,Santa Barbara,Malanay,2419
Luzon,Pangasinan,Santa Barbara,Maningding,2419
Luzon,Pangasinan,Santa Barbara,Maronong,2419
Luzon,Pangasinan,Santa Barbara,Maticmatic,2419
Luzon,Pangasinan,Santa Barbara,Minien East,2419
Luzon,Pangasinan,Santa Barbara,Minien West,2419
Luzon,Pangasinan,Santa Barbara,Nilombot,2419
Luzon,Pangasinan,Santa Barbara,Patayac,2419
Luzon,Pangasinan,Santa Barbara,Payas,2419
Luzon,Pangasinan,Santa Barbara,Poblacion Norte,2419
Luzon,Pangasinan,Santa Barbara,Poblacion Sur,2419
Luzon,Pangasinan,Santa Barbara,Primicias,2419
Luzon,Pangasinan,Santa Barbara,Sapang,2419
Luzon,Pangasinan,Santa Barbara,Sonquil,2419
Luzon,Pangasinan,Santa Barbara,Tebag East,2419
Luzon,Pangasinan,Santa Barbara,Tebag West,2419
Luzon,Pangasinan,Santa Barbara,Tuliao,2419
Luzon,Pangasinan,Santa Barbara,Ventinilla,2419
Luzon,Pangasinan,Santa Maria,Bal-loy,2440
Luzon,Pangasinan,Santa Maria,Bantog,2440
Luzon,Pangasinan,Santa Maria,Caboluan,2440
Luzon,Pangasinan,Santa Maria,Cal-litang,2440
Luzon,Pangasinan,Santa Maria,Capandanan,2440
Luzon,Pangasinan,Santa Maria,Cauplasan,2440
Luzon,Pangasinan,Santa Maria,Dalayap,2440
Luzon,Pangasinan,Santa Maria,Libsong,2440
Luzon,Pangasinan,Santa Maria,Namagbagan,2440
Luzon,Pangasinan,Santa Maria,Paitan,2440
Luzon,Pangasinan,Santa Maria,Pataquid,2440
Luzon,Pangasinan,Santa Maria,Pilar,2440
Luzon,Pangasinan,Santa Maria,Poblacion East,2440
Luzon,Pangasinan,Santa Maria,Poblacion West,2440
Luzon,Pangasinan,Santa Maria,Pugot,2440
Luzon,Pangasinan,Santa Maria,Samon,2440
Luzon,Pangasinan,Santa Maria,San Alejandro,2440
Luzon,Pangasinan,Santa Maria,San Mariano,2440
Luzon,Pangasinan,Santa Maria,San Pablo,2440
Luzon,Pangasinan,Santa Maria,San Patricio,2440
Luzon,Pangasinan,Santa Maria,San Vicente,2440
Luzon,Pangasinan,Santa Maria,Santa Cruz,2440
Luzon,Pangasinan,Santa Maria,Santa Rosa,2440
Luzon,Pangasinan,Santo Tomas,La Luna,2426
Luzon,Pangasinan,Santo Tomas,Poblacion East,2426
Luzon,Pangasinan,Santo Tomas,Poblacion West,2426
Luzon,Pangasinan,Santo Tomas,Salvacion,2426
Luzon,Pangasinan,Santo Tomas,San Agustin,2426
Luzon,Pangasinan,Santo Tomas,San Antonio,2426
Luzon,Pangasinan,Santo Tomas,San Jose,2426
Luzon,Pangasinan,Santo Tomas,San Marcos,2426
Luzon,Pangasinan,Santo Tomas,Santo Domingo,2426
Luzon,Pangasinan,Santo Tomas,Santo Niño,2426
Luzon,Pangasinan,Sison,Killo,2434
Luzon,Pangasinan,Sual,Baquioen,2403
Luzon,Pangasinan,Sual,Bolaoen,2403
Luzon,Pangasinan,Sual,Calumbuyan,2403
Luzon,Pangasinan,Sual,Camagsingalan,2403
Luzon,Pangasinan,Sual,Caoayan,2403
Luzon,Pangasinan,Sual,Capantolan,2403
Luzon,Pangasinan,Sual,Macaycayawan,2403
Luzon,Pangasinan,Sual,Paitan East,2403
Luzon,Pangasinan,Sual,Paitan West,2403
Luzon,Pangasinan,Sual,Poblacion,2403
Luzon,Pangasinan,Sual,Santo Domingo,2403
Luzon,Pangasinan,Sual,Seselangen,2403
Luzon,Pangasinan,Sual,Sioasio East,2403
Luzon,Pangasinan,Sual,Sioasio West,2403
Luzon,Pangasinan,Tayug,Agno,2445
Luzon,Pangasinan,Tayug,Amistad,2445
Luzon,Pangasinan,Tayug,Barangay A,2445
Luzon,Pangasinan,Tayug,Barangay B,2445
Luzon,Pangasinan,Tayug,Barangay C,2445
Luzon,Pangasinan,Tayug,Barangay D,2445
Luzon,Pangasinan,Tayug,Barangobong,2445
Luzon,Pangasinan,Tayug,C. Lichauco,2445
Luzon,Pangasinan,Tayug,Carriedo,2445
Luzon,Pangasinan,Tayug,Evangelista,2445
Luzon,Pangasinan,Tayug,Guzon,2445
Luzon,Pangasinan,Tayug,Lawak,2445
Luzon,Pangasinan,Tayug,Legaspi,2445
Luzon,Pangasinan,Tayug,Libertad,2445
Luzon,Pangasinan,Tayug,Magallanes,2445
Luzon,Pangasinan,Tayug,Panganiban,2445
Luzon,Pangasinan,Tayug,Saleng,2445
Luzon,Pangasinan,Tayug,Santo Domingo,2445
Luzon,Pangasinan,Tayug,Toketec,2445
Luzon,Pangasinan,Tayug,Trenchera,2445
Luzon,Pangasinan,Tayug,Zamora,2445
Luzon,Pangasinan,Urbiztondo,Angatel,2414
Luzon,Pangasinan,Urbiztondo,Balangay,2414
Luzon,Pangasinan,Urbiztondo,Batangcaoa,2414
Luzon,Pangasinan,Urbiztondo,Baug,2414
Luzon,Pangasinan,Urbiztondo,Bayaoas,2414
Luzon,Pangasinan,Urbiztondo,Bituag,2414
Luzon,Pangasinan,Urbiztondo,Camambugan,2414
Luzon,Pangasinan,Urbiztondo,Dalangiring,2414
Luzon,Pangasinan,Urbiztondo,Duplac,2414
Luzon,Pangasinan,Urbiztondo,Galarin,2414
Luzon,Pangasinan,Urbiztondo,Gueteb,2414
Luzon,Pangasinan,Urbiztondo,Malaca,2414
Luzon,Pangasinan,Urbiztondo,Malayo,2414
Luzon,Pangasinan,Urbiztondo,Malibong,2414
Luzon,Pangasinan,Urbiztondo,Pasibi East,2414
Luzon,Pangasinan,Urbiztondo,Pasibi West,2414
Luzon,Pangasinan,Urbiztondo,Pisuac,2414
Luzon,Pangasinan,Urbiztondo,Poblacion,2414
Luzon,Pangasinan,Urbiztondo,Real,2414
Luzon,Pangasinan,Urbiztondo,Salavante,2414
Luzon,Pangasinan,Urbiztondo,Sawat,2414
Luzon,Pangasinan,Urdaneta City,Anonas,2428
Luzon,Pangasinan,Urdaneta City,Bactad East,2428
Luzon,Pangasinan,Urdaneta City,Bayaoas,2428
Luzon,Pangasinan,Urdaneta City,Bolaoen,2428
Luzon,Pangasinan,Urdaneta City,Cabaruan,2428
Luzon,Pangasinan,Urdaneta City,Cabuloan,2428
Luzon,Pangasinan,Urdaneta City,Camanang,2428
Luzon,Pangasinan,Urdaneta City,Camantiles,2428
Luzon,Pangasinan,Urdaneta City,Casantaan,2428
Luzon,Pangasinan,Urdaneta City,Catablan,2428
Luzon,Pangasinan,Urdaneta City,Cayambanan,2428
Luzon,Pangasinan,Urdaneta City,Consolacion,2428
Luzon,Pangasinan,Urdaneta City,Dilan Paurido,2428
Luzon,Pangasinan,Urdaneta City,Dr. Pedro T. Orata,2428
Luzon,Pangasinan,Urdaneta City,Labit Proper,2428
Luzon,Pangasinan,Urdaneta City,Labit West,2428
Luzon,Pangasinan,Urdaneta City,Mabanogbog,2428
Luzon,Pangasinan,Urdaneta City,Macalong,2428
Luzon,Pangasinan,Urdaneta City,Nancalobasaan,2428
Luzon,Pangasinan,Urdaneta City,Nancamaliran East,2428
Luzon,Pangasinan,Urdaneta City,Nancamaliran West,2428
Luzon,Pangasinan,Urdaneta City,Nancayasan,2428
Luzon,Pangasinan,Urdaneta City,Oltama,2428
Luzon,Pangasinan,Urdaneta City,Palina East,2428
Luzon,Pangasinan,Urdaneta City,Palina West,2428
Luzon,Pangasinan,Urdaneta City,Pinmaludpod,2428
Luzon,Pangasinan,Urdaneta City,Poblacion,2428
Luzon,Pangasinan,Urdaneta City,San Jose,2428
Luzon,Pangasinan,Urdaneta City,San Vicente,2428
Luzon,Pangasinan,Urdaneta City,Santa Lucia,2428
Luzon,Pangasinan,Urdaneta City,Santo Domingo,2428
Luzon,Pangasinan,Urdaneta City,Sugcong,2428
Luzon,Pangasinan,Urdaneta City,Tipuso,2428
Luzon,Pangasinan,Urdaneta City,Tulong,2428
Luzon,Pangasinan,Villasis,Amamperez,2427
Luzon,Pangasinan,Villasis,Bacag,2427
Luzon,Pangasinan,Villasis,Barangobong,2427
Luzon,Pangasinan,Villasis,Barraca,2427
Luzon,Pangasinan,Villasis,Capulaan,2427
Luzon,Pangasinan,Villasis,Caramutan,2427
Luzon,Pangasinan,Villasis,Labit,2427
Luzon,Pangasinan,Villasis,Lipay,2427
Luzon,Pangasinan,Villasis,Lomboy,2427
Luzon,Pangasinan,Villasis,Piaz,2427
Luzon,Pangasinan,Villasis,Puelay,2427
Luzon,Pangasinan,Villasis,San Blas,2427
Luzon,Pangasinan,Villasis,San Nicolas,2427
Luzon,Pangasinan,Villasis,Tombod,2427
Luzon,Pangasinan,Villasis,Unzad,2427
Luzon,Pangasinan,Villasis,Zone I,2427
Luzon,Pangasinan,Villasis,Zone II,2427
Luzon,Pangasinan,Villasis,Zone III,2427
Luzon,Pangasinan,Villasis,Zone IV,2427
Luzon,Pangasinan,Villasis,Zone V,2427
Luzon,Tarlac,Anao,Bantog,2310
Luzon,Tarlac,Anao,Campos,2310
Luzon,Tarlac,Anao,Carmen,2310
Luzon,Tarlac,Anao,Casili,2310
Luzon,Tarlac,Anao,Don Ramon,2310
Luzon,Tarlac,Anao,Hernando,2310
Luzon,Tarlac,Anao,Poblacion,2310
Luzon,Tarlac,Anao,Rizal,2310
Luzon,Tarlac,Anao,San Francisco East,2310
Luzon,Tarlac,Anao,San Francisco West,2310
Luzon,Tarlac,Anao,San Jose North,2310
Luzon,Tarlac,Anao,San Jose South,2310
Luzon,Tarlac,Anao,San Juan,2310
Luzon,Tarlac,Anao,San Roque,2310
Luzon,Tarlac,Anao,Santo Domingo,2310
Luzon,Tarlac,Anao,Sinense,2310
Luzon,Tarlac,Anao,Suaverdez,2310
Luzon,Tarlac,Bamban,Anupul,2317
Luzon,Tarlac,Bamban,Banaba,2317
Luzon,Tarlac,Bamban,Bangcu,2317
Luzon,Tarlac,Bamban,Culubasa,2317
Luzon,Tarlac,Bamban,Dela Cruz,2317
Luzon,Tarlac,Bamban,La Paz,2317
Luzon,Tarlac,Bamban,Lourdes,2317
Luzon,Tarlac,Bamban,Malonzo,2317
Luzon,Tarlac,Bamban,San Nicolas,2317
Luzon,Tarlac,Bamban,San Pedro,2317
Luzon,Tarlac,Bamban,San Rafael,2317
Luzon,Tarlac,Bamban,San Roque,2317
Luzon,Tarlac,Bamban,Santo Niño,2317
Luzon,Tarlac,Bamban,Virgen de los Remedios,2317
Luzon,Tarlac,Camiling,Anoling 1st,2306
Luzon,Tarlac,Camiling,Anoling 2nd,2306
Luzon,Tarlac,Camiling,Anoling 3rd,2306
Luzon,Tarlac,Camiling,Bacabac,2306
Luzon,Tarlac,Camiling,Bacsay,2306
Luzon,Tarlac,Camiling,Bancay 1st,2306
Luzon,Tarlac,Camiling,Bancay 2nd,2306
Luzon,Tarlac,Camiling,Bilad,2306
Luzon,Tarlac,Camiling,Birbira,2306
Luzon,Tarlac,Camiling,Bobon 1st,2306
Luzon,Tarlac,Camiling,Bobon 2nd,2306
Luzon,Tarlac,Camiling,Bobon Caarosipan,2306
Luzon,Tarlac,Camiling,Cabanabaan,2306
Luzon,Tarlac,Camiling,Cacamilingan Norte,2306
Luzon,Tarlac,Camiling,Cacamilingan Sur,2306
Luzon,Tarlac,Camiling,Caniag,2306
Luzon,Tarlac,Camiling,Carael,2306
Luzon,Tarlac,Camiling,Cayaoan,2306
Luzon,Tarlac,Camiling,Cayasan,2306
Luzon,Tarlac,Camiling,Florida,2306
Luzon,Tarlac,Camiling,Lasong,2306
Luzon,Tarlac,Camiling,Libueg,2306
Luzon,Tarlac,Camiling,Malacampa,2306
Luzon,Tarlac,Camiling,Manakem,2306
Luzon,Tarlac,Camiling,Manupeg,2306
Luzon,Tarlac,Camiling,Marawi,2306
Luzon,Tarlac,Camiling,Matubog,2306
Luzon,Tarlac,Camiling,Nagrambacan,2306
Luzon,Tarlac,Camiling,Nagserialan,2306
Luzon,Tarlac,Camiling,Palimbo Proper,2306
Luzon,Tarlac,Camiling,Palimbo-Caarosipan,2306
Luzon,Tarlac,Camiling,Pao 1st,2306
Luzon,Tarlac,Camiling,Pao 2nd,2306
Luzon,Tarlac,Camiling,Pao 3rd,2306
Luzon,Tarlac,Camiling,Papaac,2306
Luzon,Tarlac,Camiling,Pindangan 1st,2306
Luzon,Tarlac,Camiling,Pindangan 2nd,2306
Luzon,Tarlac,Camiling,Poblacion A,2306
Luzon,Tarlac,Camiling,Poblacion B,2306
Luzon,Tarlac,Camiling,Poblacion C,2306
Luzon,Tarlac,Camiling,Poblacion D,2306
Luzon,Tarlac,Camiling,Poblacion E,2306
Luzon,Tarlac,Camiling,Poblacion F,2306
Luzon,Tarlac,Camiling,Poblacion G,2306
Luzon,Tarlac,Camiling,Poblacion H,2306
Luzon,Tarlac,Camiling,Poblacion I,2306
Luzon,Tarlac,Camiling,Poblacion J,2306
Luzon,Tarlac,Camiling,Santa Maria,2306
Luzon,Tarlac,Camiling,Sawat,2306
Luzon,Tarlac,Camiling,Sinilian 1st,2306
Luzon,Tarlac,Camiling,Sinilian 2nd,2306
Luzon,Tarlac,Camiling,Sinilian 3rd,2306
Luzon,Tarlac,Camiling,Sinilian Cacalibosoan,2306
Luzon,Tarlac,Camiling,Sinulatan 1st,2306
Luzon,Tarlac,Camiling,Sinulatan 2nd,2306
Luzon,Tarlac,Camiling,Surgui 1st,2306
Luzon,Tarlac,Camiling,Surgui 2nd,2306
Luzon,Tarlac,Camiling,Surgui 3rd,2306
Luzon,Tarlac,Camiling,Tambugan,2306
Luzon,Tarlac,Camiling,Telbang,2306
Luzon,Tarlac,Camiling,Tuec,2306
Luzon,Tarlac,Capas,Aranguren,2333
Luzon,Tarlac,Capas,Cristo Rey,2333
Luzon,Tarlac,Capas,Cubcub,2333
Luzon,Tarlac,Capas,Cutcut 1st,2333
Luzon,Tarlac,Capas,Cutcut 2nd,2333
Luzon,Tarlac,Capas,Dolores,2333
Luzon,Tarlac,Capas,Estrada,2333
Luzon,Tarlac,Capas,Lawy,2333
Luzon,Tarlac,Capas,Manga,2333
Luzon,Tarlac,Capas,Manlapig,2333
Luzon,Tarlac,Capas,Maruglu,2333
Luzon,Tarlac,Capas,Santa Juliana,2333
Luzon,Tarlac,Capas,Santa Lucia,2333
Luzon,Tarlac,Capas,Santa Rita,2333
Luzon,Tarlac,Capas,Santo Domingo 1st,2333
Luzon,Tarlac,Capas,Santo Domingo 2nd,2333
Luzon,Tarlac,Capas,Santo Rosario,2333
Luzon,Tarlac,Capas,Talaga,2333
Luzon,Tarlac,Concepcion,Alfonso,2316
Luzon,Tarlac,Concepcion,Balutu,2316
Luzon,Tarlac,Concepcion,Cafe,2316
Luzon,Tarlac,Concepcion,Calius Gueco,2316
Luzon,Tarlac,Concepcion,Caluluan,2316
Luzon,Tarlac,Concepcion,Castillo,2316
Luzon,Tarlac,Concepcion,Corazon de Jesus,2316
Luzon,Tarlac,Concepcion,Culatingan,2316
Luzon,Tarlac,Concepcion,Dungan,2316
Luzon,Tarlac,Concepcion,Dutung-A-Matas,2316
Luzon,Tarlac,Concepcion,Green Village,2316
Luzon,Tarlac,Concepcion,Lilibangan,2316
Luzon,Tarlac,Concepcion,Mabilog,2316
Luzon,Tarlac,Concepcion,Magao,2316
Luzon,Tarlac,Concepcion,Malupa,2316
Luzon,Tarlac,Concepcion,Minane,2316
Luzon,Tarlac,Concepcion,Panalicsian,2316
Luzon,Tarlac,Concepcion,Pando,2316
Luzon,Tarlac,Concepcion,Parang,2316
Luzon,Tarlac,Concepcion,Parulung,2316
Luzon,Tarlac,Concepcion,Pitabunan,2316
Luzon,Tarlac,Concepcion,San Agustin,2316
Luzon,Tarlac,Concepcion,San Antonio,2316
Luzon,Tarlac,Concepcion,San Bartolome,2316
Luzon,Tarlac,Concepcion,San Francisco,2316
